test,q,lengthscale,outputscale,noise,mll,best_outputscale,best_mll,at_grid_edge
T3,2.0,0.1873817422860383,21.54434690031882,1e-06,-0.21621969502345362,,,
T3,2.0,0.1873817422860383,21.54434690031882,1e-05,-0.2136677650811416,,,
T3,2.0,0.1873817422860383,21.54434690031882,0.0001,-0.19090613659199623,,,
T3,2.0,0.1873817422860383,21.54434690031882,0.001,-0.0936387659127977,,,
T3,2.0,0.1873817422860383,21.54434690031882,0.01,-0.1602817855119989,,,
T3,2.0,0.1873817422860383,21.54434690031882,0.1,-0.6361069555932254,,,
T3,2.0,0.1873817422860383,21.54434690031882,1.0,-1.3764273432628085,,,
T3,2.0,0.1873817422860383,21.54434690031882,10.0,-2.2729638211758942,,,
T3,2.0,0.1873817422860383,100.0,1e-10,-0.49992425940404983,,,
T3,2.0,0.1873817422860383,100.0,1e-09,-0.49992427173784015,,,
T3,2.0,0.1873817422860383,100.0,1e-08,-0.4999243950733658,,,
T3,2.0,0.1873817422860383,100.0,1e-07,-0.499925628439553,,,
T3,2.0,0.1873817422860383,100.0,1e-06,-0.4999379624894891,,,
T3,2.0,0.1873817422860383,100.0,1e-05,-0.500061341939843,,,
T3,2.0,0.1873817422860383,100.0,0.0001,-0.5012987638221984,,,
T3,2.0,0.1873817422860383,100.0,0.001,-0.5138351615501447,,,
T3,2.0,0.1873817422860383,100.0,0.01,-0.6182638841196947,,,
T3,2.0,0.1873817422860383,100.0,0.1,-0.987538207660922,,,
T3,2.0,0.1873817422860383,100.0,1.0,-1.6171813998886457,,,
T3,2.0,0.1873817422860383,100.0,10.0,-2.426181745748715,,,
T3,2.0,0.1873817422860383,464.1588833612773,1e-10,-1.16315411368981,,,
T3,2.0,0.1873817422860383,464.1588833612773,1e-09,-1.1631541195053188,,,
T3,2.0,0.1873817422860383,464.1588833612773,1e-08,-1.1631541776633447,,,
T3,2.0,0.1873817422860383,464.1588833612773,1e-07,-1.1631547592384393,,,
T3,2.0,0.1873817422860383,464.1588833612773,1e-06,-1.1631605748669938,,,
T3,2.0,0.1873817422860383,464.1588833612773,1e-05,-1.16321871893582,,,
T3,2.0,0.1873817422860383,464.1588833612773,0.0001,-1.1637989422865067,,,
T3,2.0,0.1873817422860383,464.1588833612773,0.001,-1.169483522791382,,,
T3,2.0,0.1873817422860383,464.1588833612773,0.01,-1.21744839012876,,,
T3,2.0,0.1873817422860383,464.1588833612773,0.1,-1.4425275291429287,,,
T3,2.0,0.1873817422860383,464.1588833612773,1.0,-1.9330026611882332,,,
T3,2.0,0.1873817422860383,464.1588833612773,10.0,-2.636284131514544,,,
T3,2.0,0.1873817422860383,2154.4346900318824,1e-10,-1.9082120448707727,,,
T3,2.0,0.1873817422860383,2154.4346900318824,1e-09,-1.908212046269925,,,
T3,2.0,0.1873817422860383,2154.4346900318824,1e-08,-1.908212060265749,,,
T3,2.0,0.1873817422860383,2154.4346900318824,1e-07,-1.9082122002234925,,,
T3,2.0,0.1873817422860383,2154.4346900318824,1e-06,-1.9082135997915504,,,
T3,2.0,0.1873817422860383,2154.4346900318824,1e-05,-1.908227594767466,,,
T3,2.0,0.1873817422860383,2154.4346900318824,0.0001,-1.9083674738192897,,,
T3,2.0,0.1873817422860383,2154.4346900318824,0.001,-1.9097592514574793,,,
T3,2.0,0.1873817422860383,2154.4346900318824,0.01,-1.9230279392573713,,,
T3,2.0,0.1873817422860383,2154.4346900318824,0.1,-2.017967463650764,,,
T3,2.0,0.1873817422860383,2154.4346900318824,1.0,-2.3409578250552174,,,
T3,2.0,0.1873817422860383,2154.4346900318824,10.0,-2.9137982306320587,,,
T3,2.0,0.1873817422860383,10000.0,1e-10,-2.67089930111863,,,
T3,2.0,0.1873817422860383,10000.0,1e-09,-2.670899301426848,,,
T3,2.0,0.1873817422860383,10000.0,1e-08,-2.6708993045105207,,,
T3,2.0,0.1873817422860383,10000.0,1e-07,-2.6708993353438077,,,
T3,2.0,0.1873817422860383,10000.0,1e-06,-2.6708996436774144,,,
T3,2.0,0.1873817422860383,10000.0,1e-05,-2.670902726984264,,,
T3,2.0,0.1873817422860383,10000.0,0.0001,-2.6709335566261236,,,
T3,2.0,0.1873817422860383,10000.0,0.001,-2.6712415112138492,,,
T3,2.0,0.1873817422860383,10000.0,0.01,-2.6742874718915592,,,
T3,2.0,0.1873817422860383,10000.0,0.1,-2.7018821753696147,,,
T3,2.0,0.1873817422860383,10000.0,1.0,-2.8606765188373604,,,
T3,2.0,0.1873817422860383,10000.0,10.0,-3.2740412450605296,,,
T3,2.0,0.5336699231206307,0.0001,1e-10,-7937208.990763756,,,
T3,2.0,0.5336699231206307,0.0001,1e-09,-1841751.4071336493,,,
T3,2.0,0.5336699231206307,0.0001,1e-08,-284631.8005032424,,,
T3,2.0,0.5336699231206307,0.0001,1e-07,-35558.0713588758,,,
T3,2.0,0.5336699231206307,0.0001,1e-06,-5470.370649202376,,,
T3,2.0,0.5336699231206307,0.0001,1e-05,-1823.8246943169947,,,
T3,2.0,0.5336699231206307,0.0001,0.0001,-667.2048591899875,,,
T3,2.0,0.5336699231206307,0.0001,0.001,-167.30976221055727,,,
T3,2.0,0.5336699231206307,0.0001,0.01,-23.207163523500032,,,
T3,2.0,0.5336699231206307,0.0001,0.1,-2.3619788710381764,,,
T3,2.0,0.5336699231206307,0.0001,1.0,-1.1798317897500503,,,
T3,2.0,0.5336699231206307,0.0001,10.0,-2.096335121274836,,,
T3,2.0,0.5336699231206307,0.00046415888336127773,1e-10,-3303585.6107763504,,,
T3,2.0,0.5336699231206307,0.00046415888336127773,1e-09,-1101954.2836396357,,,
T3,2.0,0.5336699231206307,0.00046415888336127773,1e-08,-222367.7148563958,,,
T3,2.0,0.5336699231206307,0.00046415888336127773,1e-07,-30864.189116081317,,,
T3,2.0,0.5336699231206307,0.00046415888336127773,1e-06,-3877.043041707583,,,
T3,2.0,0.5336699231206307,0.00046415888336127773,1e-05,-746.0099713117507,,,
T3,2.0,0.5336699231206307,0.00046415888336127773,0.0001,-292.4389075893621,,,
T3,2.0,0.5336699231206307,0.00046415888336127773,0.001,-92.17855100195499,,,
T3,2.0,0.5336699231206307,0.00046415888336127773,0.01,-19.19417847261593,,,
T3,2.0,0.5336699231206307,0.00046415888336127773,0.1,-2.3067131062498603,,,
T3,2.0,0.5336699231206307,0.00046415888336127773,1.0,-1.179419610141276,,,
T3,2.0,0.5336699231206307,0.00046415888336127773,10.0,-2.0963473623160107,,,
T3,2.0,0.5336699231206307,0.002154434690031882,1e-10,-967688.5621689664,,,
T3,2.0,0.5336699231206307,0.002154434690031882,1e-09,-534778.4803665327,,,
T3,2.0,0.5336699231206307,0.002154434690031882,1e-08,-145620.6645946317,,,
T3,2.0,0.5336699231206307,0.002154434690031882,1e-07,-25630.190153717012,,,
T3,2.0,0.5336699231206307,0.002154434690031882,1e-06,-3307.521808971533,,,
T3,2.0,0.5336699231206307,0.002154434690031882,1e-05,-438.7551784540228,,,
T3,2.0,0.5336699231206307,0.002154434690031882,0.0001,-110.1248165620705,,,
T3,2.0,0.5336699231206307,0.002154434690031882,0.001,-43.41877078996423,,,
T3,2.0,0.5336699231206307,0.002154434690031882,0.01,-11.65729717842989,,,
T3,2.0,0.5336699231206307,0.002154434690031882,0.1,-2.0859537794834657,,,
T3,2.0,0.5336699231206307,0.002154434690031882,1.0,-1.1775316141318353,,,
T3,2.0,0.5336699231206307,0.002154434690031882,10.0,-2.0964040218399296,,,
T3,2.0,0.5336699231206307,0.01,1e-10,-228535.97668753896,,,
T3,2.0,0.5336699231206307,0.01,1e-09,-185945.21367242507,,,
T3,2.0,0.5336699231206307,0.01,1e-08,-79365.97441421854,,,
T3,2.0,0.5336699231206307,0.01,1e-07,-18411.86262296415,,,
T3,2.0,0.5336699231206307,0.01,1e-06,-2841.3320022277017,,,
T3,2.0,0.5336699231206307,0.01,1e-05,-351.40207439413626,,,
T3,2.0,0.5336699231206307,0.01,0.0001,-51.432241034505026,,,
T3,2.0,0.5336699231206307,0.01,0.001,-15.945808792920861,,,
T3,2.0,0.5336699231206307,0.01,0.01,-5.413115586786031,,,
T3,2.0,0.5336699231206307,0.01,0.1,-1.4931198097620986,,,
T3,2.0,0.5336699231206307,0.01,1.0,-1.169301922976678,,,
T3,2.0,0.5336699231206307,0.01,10.0,-2.09666367175749,,,
T3,2.0,0.5336699231206307,0.046415888336127774,1e-10,-50314.63408559405,,,
T3,2.0,0.5336699231206307,0.046415888336127774,1e-09,-47746.468538548834,,,
T3,2.0,0.5336699231206307,0.046415888336127774,1e-08,-33030.33157004121,,,
T3,2.0,0.5336699231206307,0.046415888336127774,1e-07,-11014.315285732688,,,
T3,2.0,0.5336699231206307,0.046415888336127774,1e-06,-2218.9882833356482,,,
T3,2.0,0.5336699231206307,0.046415888336127774,1e-05,-304.6715131967677,,,
T3,2.0,0.5336699231206307,0.046415888336127774,0.0001,-35.64457652373848,,,
T3,2.0,0.5336699231206307,0.046415888336127774,0.001,-5.267895943137867,,,
T3,2.0,0.5336699231206307,0.046415888336127774,0.01,-1.7308521171507387,,,
T3,2.0,0.5336699231206307,0.046415888336127774,0.1,-0.7775606751150136,,,
T3,2.0,0.5336699231206307,0.046415888336127774,1.0,-1.1406435531868602,,,
T3,2.0,0.5336699231206307,0.046415888336127774,10.0,-2.0978033410123773,,,
T3,2.0,0.5336699231206307,0.21544346900318823,1e-10,-10888.29716478804,,,
T3,2.0,0.5336699231206307,0.21544346900318823,1e-09,-10760.867512857254,,,
T3,2.0,0.5336699231206307,0.21544346900318823,1e-08,-9672.050857828528,,,
T3,2.0,0.5336699231206307,0.21544346900318823,1e-07,-5343.090112777655,,,
T3,2.0,0.5336699231206307,0.21544346900318823,1e-06,-1451.8944674559475,,,
T3,2.0,0.5336699231206307,0.21544346900318823,1e-05,-252.5954478002812,,,
T3,2.0,0.5336699231206307,0.21544346900318823,0.0001,-30.134327664154284,,,
T3,2.0,0.5336699231206307,0.21544346900318823,0.001,-2.3242823639964088,,,
T3,2.0,0.5336699231206307,0.21544346900318823,0.01,0.00454821713363458,,,
T3,2.0,0.5336699231206307,0.21544346900318823,0.1,-0.3451133253585711,,,
T3,2.0,0.5336699231206307,0.21544346900318823,1.0,-1.0919034815012345,,,
T3,2.0,0.5336699231206307,0.21544346900318823,10.0,-2.1021136222645525,,,
T3,2.0,0.5336699231206307,1.0,1e-10,-2345.1441322525793,,,
T3,2.0,0.5336699231206307,1.0,1e-09,-2339.1403339454137,,,
T3,2.0,0.5336699231206307,1.0,1e-08,-2281.2648347685126,,,
T3,2.0,0.5336699231206307,1.0,1e-07,-1855.4027360250366,,,
T3,2.0,0.5336699231206307,1.0,1e-06,-789.8238146090055,,,
T3,2.0,0.5336699231206307,1.0,1e-05,-180.7467370242244,,,
T3,2.0,0.5336699231206307,1.0,0.0001,-25.706876463829577,,,
T3,2.0,0.5336699231206307,1.0,0.001,-1.6149407914053655,,,
T3,2.0,0.5336699231206307,1.0,0.01,0.47758380510866905,,,
T3,2.0,0.5336699231206307,1.0,0.1,-0.14657917974422113,,,
T3,2.0,0.5336699231206307,1.0,1.0,-1.0747573928181153,,,
T3,2.0,0.5336699231206307,1.0,10.0,-2.114512627818252,,,
T3,2.0,0.5336699231206307,4.641588833612772,1e-10,-502.85854642818657,,,
T3,2.0,0.5336699231206307,4.641588833612772,1e-09,-502.5790570563025,,,
T3,2.0,0.5336699231206307,4.641588833612772,1e-08,-499.80658037355,,,
T3,2.0,0.5336699231206307,4.641588833612772,1e-07,-474.1362397543065,,,
T3,2.0,0.5336699231206307,4.641588833612772,1e-06,-327.05833745034835,,,
T3,2.0,0.5336699231206307,4.641588833612772,1e-05,-107.19516135357041,,,
T3,2.0,0.5336699231206307,4.641588833612772,0.0001,-19.78057684792504,,,
T3,2.0,0.5336699231206307,4.641588833612772,0.001,-1.355896409982866,,,
T3,2.0,0.5336699231206307,4.641588833612772,0.01,0.48984888603592014,,,
T3,2.0,0.5336699231206307,4.641588833612772,0.1,-0.1400344315158722,,,
T3,2.0,0.5336699231206307,4.641588833612772,1.0,-1.1033308044927281,,,
T3,2.0,0.5336699231206307,4.641588833612772,10.0,-2.143110013910719,,,
T3,2.0,0.5336699231206307,21.54434690031882,1e-10,-106.4443884091631,,,
T3,2.0,0.5336699231206307,21.54434690031882,1e-09,-106.43142669730807,,,
T3,2.0,0.5336699231206307,21.54434690031882,1e-08,-106.30203589082484,,,
T3,2.0,0.5336699231206307,21.54434690031882,1e-07,-105.0302673536914,,,
T3,2.0,0.5336699231206307,21.54434690031882,1e-06,-94.16530467278045,,,
T3,2.0,0.5336699231206307,21.54434690031882,1e-05,-51.01576965075607,,,
T3,2.0,0.5336699231206307,21.54434690031882,0.0001,-12.48632542413102,,,
T3,2.0,0.5336699231206307,21.54434690031882,0.001,-1.0990599841396786,,,
T3,2.0,0.5336699231206307,21.54434690031882,0.01,0.3599879068633586,,,
T3,2.0,0.5336699231206307,21.54434690031882,0.1,-0.23953264515860848,,,
T3,2.0,0.5336699231206307,21.54434690031882,1.0,-1.1737173771372222,,,
T3,2.0,0.5336699231206307,21.54434690031882,10.0,-2.193935992775792,,,
T3,2.0,0.5336699231206307,100.0,1e-10,-21.63670493019507,,,
T3,2.0,0.5336699231206307,100.0,1e-09,-21.63610756923579,,,
T3,2.0,0.5336699231206307,100.0,1e-08,-21.63013626703859,,,
T3,2.0,0.5336699231206307,100.0,1e-07,-21.57064738086016,,,
T3,2.0,0.5336699231206307,100.0,1e-06,-20.997274869600965,,,
T3,2.0,0.5336699231206307,100.0,1e-05,-16.78418643357755,,,
T3,2.0,0.5336699231206307,100.0,0.0001,-6.34186775309597,,,
T3,2.0,0.5336699231206307,100.0,0.001,-0.7151374072378293,,,
T3,2.0,0.5336699231206307,100.0,0.01,0.16981555175681856,,,
T3,2.0,0.5336699231206307,100.0,0.1,-0.39662869744154927,,,
T3,2.0,0.5336699231206307,100.0,1.0,-1.2828771885592933,,,
T3,2.0,0.5336699231206307,100.0,10.0,-2.26814612567656,,,
T3,2.0,0.5336699231206307,464.1588833612773,1e-10,-3.9673801617213313,,,
T3,2.0,0.5336699231206307,464.1588833612773,1e-09,-3.967353375014416,,,
T3,2.0,0.5336699231206307,464.1588833612773,1e-08,-3.9670855144036197,,,
T3,2.0,0.5336699231206307,464.1588833612773,1e-07,-3.9644091309231273,,,
T3,2.0,0.5336699231206307,464.1588833612773,1e-06,-3.9378642815300418,,,
T3,2.0,0.5336699231206307,464.1588833612773,1e-05,-3.692476007499412,,,
T3,2.0,0.5336699231206307,464.1588833612773,0.0001,-2.3051643319613913,,,
T3,2.0,0.5336699231206307,464.1588833612773,0.001,-0.40351934360131236,,,
T3,2.0,0.5336699231206307,464.1588833612773,0.01,-0.06805902503973371,,,
T3,2.0,0.5336699231206307,464.1588833612773,0.1,-0.6022994841826376,,,
T3,2.0,0.5336699231206307,464.1588833612773,1.0,-1.4283661019304645,,,
T3,2.0,0.5336699231206307,464.1588833612773,10.0,-2.3683150584637587,,,
T3,2.0,0.5336699231206307,2154.4346900318824,1e-10,-0.7627981329524612,,,
T3,2.0,0.5336699231206307,2154.4346900318824,1e-09,-0.762797091926703,,,
T3,2.0,0.5336699231206307,2154.4346900318824,1e-08,-0.7627866830825584,,,
T3,2.0,0.5336699231206307,2154.4346900318824,1e-07,-0.7626826083594356,,,
T3,2.0,0.5336699231206307,2154.4346900318824,1e-06,-0.7616438773614501,,,
T3,2.0,0.5336699231206307,2154.4346900318824,1e-05,-0.7514541461720222,,,
T3,2.0,0.5336699231206307,2154.4346900318824,0.0001,-0.6660084045795418,,,
T3,2.0,0.5336699231206307,2154.4346900318824,0.001,-0.3745854664666156,,,
T3,2.0,0.5336699231206307,2154.4346900318824,0.01,-0.371803245798191,,,
T3,2.0,0.5336699231206307,2154.4346900318824,0.1,-0.8636553480320062,,,
T3,2.0,0.5336699231206307,2154.4346900318824,1.0,-1.6146281794928332,,,
T3,2.0,0.5336699231206307,2154.4346900318824,10.0,-2.4982443900361004,,,
T3,2.0,0.5336699231206307,10000.0,1e-10,-0.6745607538823731,,,
T3,2.0,0.5336699231206307,10000.0,1e-09,-0.6745607491680201,,,
T3,2.0,0.5336699231206307,10000.0,1e-08,-0.6745607020648885,,,
T3,2.0,0.5336699231206307,10000.0,1e-07,-0.6745602317951981,,,
T3,2.0,0.5336699231206307,10000.0,1e-06,-0.6745555402274847,,,
T3,2.0,0.5336699231206307,10000.0,1e-05,-0.6745097480101796,,,
T3,2.0,0.5336699231206307,10000.0,0.0001,-0.6741585123273487,,,
T3,2.0,0.5336699231206307,10000.0,0.001,-0.6775601783584311,,,
T3,2.0,0.5336699231206307,10000.0,0.01,-0.7866075272263778,,,
T3,2.0,0.5336699231206307,10000.0,0.1,-1.194380653139203,,,
T3,2.0,0.5336699231206307,10000.0,1.0,-1.850976770151545,,,
T3,2.0,0.5336699231206307,10000.0,10.0,-2.6640048185660303,,,
T3,2.0,1.5199110829529332,0.0001,1e-10,-30043638.915868275,,,
T3,2.0,1.5199110829529332,0.0001,1e-09,-3553434.533609008,,,
T3,2.0,1.5199110829529332,0.0001,1e-08,-453642.1986964239,,,
T3,2.0,1.5199110829529332,0.0001,1e-07,-117427.09916940036,,,
T3,2.0,1.5199110829529332,0.0001,1e-06,-46233.07581345279,,,
T3,2.0,1.5199110829529332,0.0001,1e-05,-8649.810984146761,,,
T3,2.0,1.5199110829529332,0.0001,0.0001,-1434.3508380523174,,,
T3,2.0,1.5199110829529332,0.0001,0.001,-228.97172734089332,,,
T3,2.0,1.5199110829529332,0.0001,0.01,-24.3722895851684,,,
T3,2.0,1.5199110829529332,0.0001,0.1,-2.3746482388987893,,,
T3,2.0,1.5199110829529332,0.0001,1.0,-1.179959586848375,,,
T3,2.0,1.5199110829529332,0.0001,10.0,-2.0963364003584433,,,
T3,2.0,1.5199110829529332,0.00046415888336127773,1e-10,-24868872.41963111,,,
T3,2.0,1.5199110829529332,0.00046415888336127773,1e-09,-3203468.082261866,,,
T3,2.0,1.5199110829529332,0.00046415888336127773,1e-08,-374344.8518426681,,,
T3,2.0,1.5199110829529332,0.00046415888336127773,1e-07,-55609.30285897432,,,
T3,2.0,1.5199110829529332,0.00046415888336127773,1e-06,-19213.405973995872,,,
T3,2.0,1.5199110829529332,0.00046415888336127773,1e-05,-6155.871753700816,,,
T3,2.0,1.5199110829529332,0.00046415888336127773,0.0001,-992.404261154648,,,
T3,2.0,1.5199110829529332,0.00046415888336127773,0.001,-173.78475490032218,,,
T3,2.0,1.5199110829529332,0.00046415888336127773,0.01,-23.22275118018644,,,
T3,2.0,1.5199110829529332,0.00046415888336127773,0.1,-2.363479266109421,,,
T3,2.0,1.5199110829529332,0.00046415888336127773,1.0,-1.180010200457442,,,
T3,2.0,1.5199110829529332,0.00046415888336127773,10.0,-2.0963532920291694,,,
T3,2.0,1.5199110829529332,0.002154434690031882,1e-10,-17561781.042649865,,,
T3,2.0,1.5199110829529332,0.002154434690031882,1e-09,-2772546.8540060623,,,
T3,2.0,1.5199110829529332,0.002154434690031882,1e-08,-338317.12757392175,,,
T3,2.0,1.5199110829529332,0.002154434690031882,1e-07,-40233.47468036941,,,
T3,2.0,1.5199110829529332,0.002154434690031882,1e-06,-7637.440141701236,,,
T3,2.0,1.5199110829529332,0.002154434690031882,1e-05,-3100.7716703524356,,,
T3,2.0,1.5199110829529332,0.002154434690031882,0.0001,-744.6616170151635,,,
T3,2.0,1.5199110829529332,0.002154434690031882,0.001,-115.25802455106547,,,
T3,2.0,1.5199110829529332,0.002154434690031882,0.01,-19.432276911615542,,,
T3,2.0,1.5199110829529332,0.002154434690031882,0.1,-2.3122820445434966,,,
T3,2.0,1.5199110829529332,0.002154434690031882,1.0,-1.18021861966715,,,
T3,2.0,1.5199110829529332,0.002154434690031882,10.0,-2.0964313895015736,,,
T3,2.0,1.5199110829529332,0.01,1e-10,-10336602.787068712,,,
T3,2.0,1.5199110829529332,0.01,1e-09,-2140090.4691589996,,,
T3,2.0,1.5199110829529332,0.01,1e-08,-300429.2228798421,,,
T3,2.0,1.5199110829529332,0.01,1e-07,-35528.009337982585,,,
T3,2.0,1.5199110829529332,0.01,1e-06,-4531.003543863062,,,
T3,2.0,1.5199110829529332,0.01,1e-05,-1169.8309389834646,,,
T3,2.0,1.5199110829529332,0.01,0.0001,-458.9123134494365,,,
T3,2.0,1.5199110829529332,0.01,0.001,-84.13309680542307,,,
T3,2.0,1.5199110829529332,0.01,0.01,-13.057185066180532,,,
T3,2.0,1.5199110829529332,0.01,0.1,-2.1045357585746682,,,
T3,2.0,1.5199110829529332,0.01,1.0,-1.1807344207148986,,,
T3,2.0,1.5199110829529332,0.01,10.0,-2.096787438846744,,,
T3,2.0,1.5199110829529332,0.046415888336127774,1e-10,-4894299.388992868,,,
T3,2.0,1.5199110829529332,0.046415888336127774,1e-09,-1376942.8807754559,,,
T3,2.0,1.5199110829529332,0.046415888336127774,1e-08,-248681.83108735108,,,
T3,2.0,1.5199110829529332,0.046415888336127774,1e-07,-32028.53935751576,,,
T3,2.0,1.5199110829529332,0.046415888336127774,1e-06,-3738.1700504196074,,,
T3,2.0,1.5199110829529332,0.046415888336127774,1e-05,-551.7548317014762,,,
T3,2.0,1.5199110829529332,0.046415888336127774,0.0001,-188.7902649782411,,,
T3,2.0,1.5199110829529332,0.046415888336127774,0.001,-59.248158710601615,,,
T3,2.0,1.5199110829529332,0.046415888336127774,0.01,-8.675892541192221,,,
T3,2.0,1.5199110829529332,0.046415888336127774,0.1,-1.5759264316550576,,,
T3,2.0,1.5199110829529332,0.046415888336127774,1.0,-1.178741410415459,,,
T3,2.0,1.5199110829529332,0.046415888336127774,10.0,-2.098315426295124,,,
T3,2.0,1.5199110829529332,0.21544346900318823,1e-10,-1645274.4662968877,,,
T3,2.0,1.5199110829529332,0.21544346900318823,1e-09,-736979.7263829955,,,
T3,2.0,1.5199110829529332,0.21544346900318823,1e-08,-175611.26215250496,,,
T3,2.0,1.5199110829529332,0.21544346900318823,1e-07,-27719.570855608676,,,
T3,2.0,1.5199110829529332,0.21544346900318823,1e-06,-3378.0669011984114,,,
T3,2.0,1.5199110829529332,0.21544346900318823,1e-05,-398.12230487814446,,,
T3,2.0,1.5199110829529332,0.21544346900318823,0.0001,-73.12240174694806,,,
T3,2.0,1.5199110829529332,0.21544346900318823,0.001,-28.764446524419725,,,
T3,2.0,1.5199110829529332,0.21544346900318823,0.01,-6.247122379026209,,,
T3,2.0,1.5199110829529332,0.21544346900318823,0.1,-1.0238978679772779,,,
T3,2.0,1.5199110829529332,0.21544346900318823,1.0,-1.1593342849214434,,,
T3,2.0,1.5199110829529332,0.21544346900318823,10.0,-2.103621033685678,,,
T3,2.0,1.5199110829529332,1.0,1e-10,-414458.2401716965,,,
T3,2.0,1.5199110829529332,1.0,1e-09,-297108.5016182123,,,
T3,2.0,1.5199110829529332,1.0,1e-08,-103359.9142837125,,,
T3,2.0,1.5199110829529332,1.0,1e-07,-21395.313805762293,,,
T3,2.0,1.5199110829529332,1.0,1e-06,-2999.4054978291356,,,
T3,2.0,1.5199110829529332,1.0,1e-05,-351.22365438076224,,,
T3,2.0,1.5199110829529332,1.0,0.0001,-42.17115158504316,,,
T3,2.0,1.5199110829529332,1.0,0.001,-9.537815921417945,,,
T3,2.0,1.5199110829529332,1.0,0.01,-3.45023769146308,,,
T3,2.0,1.5199110829529332,1.0,0.1,-0.7558771740736242,,,
T3,2.0,1.5199110829529332,1.0,1.0,-1.12380777838325,,,
T3,2.0,1.5199110829529332,1.0,10.0,-2.115423084815587,,,
T3,2.0,1.5199110829529332,4.641588833612772,1e-10,-92896.42727550723,,,
T3,2.0,1.5199110829529332,4.641588833612772,1e-09,-84595.81750646338,,,
T3,2.0,1.5199110829529332,4.641588833612772,1e-08,-48937.42517922282,,,
T3,2.0,1.5199110829529332,4.641588833612772,1e-07,-13764.225157611634,,,
T3,2.0,1.5199110829529332,4.641588833612772,1e-06,-2482.2049395492168,,,
T3,2.0,1.5199110829529332,4.641588833612772,1e-05,-316.4234876314154,,,
T3,2.0,1.5199110829529332,4.641588833612772,0.0001,-34.382791738705315,,,
T3,2.0,1.5199110829529332,4.641588833612772,0.001,-3.4589106706783483,,,
T3,2.0,1.5199110829529332,4.641588833612772,0.01,-0.8236671301345908,,,
T3,2.0,1.5199110829529332,4.641588833612772,0.1,-0.5614820027642496,,,
T3,2.0,1.5199110829529332,4.641588833612772,1.0,-1.1181680971217618,,,
T3,2.0,1.5199110829529332,4.641588833612772,10.0,-2.133397389032493,,,
T3,2.0,1.5199110829529332,21.54434690031882,1e-10,-20188.79437684778,,,
T3,2.0,1.5199110829529332,21.54434690031882,1e-09,-19754.765290992276,,,
T3,2.0,1.5199110829529332,21.54434690031882,1e-08,-16447.831086377795,,,
T3,2.0,1.5199110829529332,21.54434690031882,1e-07,-7365.081533889711,,,
T3,2.0,1.5199110829529332,21.54434690031882,1e-06,-1751.8438643906356,,,
T3,2.0,1.5199110829529332,21.54434690031882,1e-05,-273.57758834289143,,,
T3,2.0,1.5199110829529332,21.54434690031882,0.0001,-30.9558536554267,,,
T3,2.0,1.5199110829529332,21.54434690031882,0.001,-2.048340366817443,,,
T3,2.0,1.5199110829529332,21.54434690031882,0.01,0.2412164105422029,,,
T3,2.0,1.5199110829529332,21.54434690031882,0.1,-0.32393352820603594,,,
T3,2.0,1.5199110829529332,21.54434690031882,1.0,-1.1425366747284809,,,
T3,2.0,1.5199110829529332,21.54434690031882,10.0,-2.161115843210046,,,
T3,2.0,1.5199110829529332,100.0,1e-10,-4354.775650093116,,,
T3,2.0,1.5199110829529332,100.0,1e-09,-4334.064118103916,,,
T3,2.0,1.5199110829529332,100.0,1e-08,-4140.394505595565,,,
T3,2.0,1.5199110829529332,100.0,1e-07,-2966.971738145901,,,
T3,2.0,1.5199110829529332,100.0,1e-06,-1029.7654030463996,,,
T3,2.0,1.5199110829529332,100.0,1e-05,-210.64182980487823,,,
T3,2.0,1.5199110829529332,100.0,0.0001,-27.386883229443026,,,
T3,2.0,1.5199110829529332,100.0,0.001,-1.735356789264236,,,
T3,2.0,1.5199110829529332,100.0,0.01,0.43761309568654844,,,
T3,2.0,1.5199110829529332,100.0,0.1,-0.21444393286056443,,,
T3,2.0,1.5199110829529332,100.0,1.0,-1.1751761759474888,,,
T3,2.0,1.5199110829529332,100.0,10.0,-2.2016642198242358,,,
T3,2.0,1.5199110829529332,464.1588833612773,1e-10,-936.0212332852528,,,
T3,2.0,1.5199110829529332,464.1588833612773,1e-09,-935.0541900166097,,,
T3,2.0,1.5199110829529332,464.1588833612773,1e-08,-925.5275183057331,,,
T3,2.0,1.5199110829529332,464.1588833612773,1e-07,-842.5416364497771,,,
T3,2.0,1.5199110829529332,464.1588833612773,1e-06,-486.08525598548124,,,
T3,2.0,1.5199110829529332,464.1588833612773,1e-05,-134.71817575966702,,,
T3,2.0,1.5199110829529332,464.1588833612773,0.0001,-22.488238540868686,,,
T3,2.0,1.5199110829529332,464.1588833612773,0.001,-1.5818881733897545,,,
T3,2.0,1.5199110829529332,464.1588833612773,0.01,0.37552160589806577,,,
T3,2.0,1.5199110829529332,464.1588833612773,0.1,-0.25551070244191887,,,
T3,2.0,1.5199110829529332,464.1588833612773,1.0,-1.2235603937175217,,,
T3,2.0,1.5199110829529332,464.1588833612773,10.0,-2.2541744777499773,,,
T3,2.0,1.5199110829529332,2154.4346900318824,1e-10,-199.70156287293293,,,
T3,2.0,1.5199110829529332,2154.4346900318824,1e-09,-199.6566674583094,,,
T3,2.0,1.5199110829529332,2154.4346900318824,1e-08,-199.20907150634437,,,
T3,2.0,1.5199110829529332,2154.4346900318824,1e-07,-194.8734549436819,,,
